1.16506625609910	4.34050097039299	1.14138003877344	1.14138003877344	1.14167612669911	1.16536234402477	1.16536234402477	1.18431129866816	1.15693438354307	1.08736188829054	1.09918532341685	1.10171564288289	1.16829804884158	1.09345131626048	1.05891784595385	1.06251149724837
1.15942064773930	1.96004801976367	1.13538693666606	1.14323242594691	1.12002740554865	1.09682243319321	1.12930942331652	1.11715444466026	1.11682429437222	1.10206054231797	1.08634866512773	1.09044666999091	1.03755089596744	1.09048409535098	1.16778793013401	1.12279202986842
1.13560130374773	1.29643056709317	1.15274557774211	1.13064016150460	1.14784722747023	1.12498821149201	1.06892929792186	1.15877427958224	1.10359983440599	1.06751390827750	1.09162669783941	1.06815821059313	1.11699210795722	1.09005377577443	1.17375307131770	1.09944662833778
1.41618014098935	1.98508789170456	1.10177723378354	1.16739172096266	1.15869284699518	1.07754457737520	1.07170391514907	1.12439435414182	1.14711601568560	1.08819937080235	1.12477552590918	1.10895223740957	1.07847252452502	1.11994875944540	1.16719926140884	1.13802472792988
1.85864753780766	5.06377814630894	1.40607721548403	1.55506267354569	1.12091763908145	1.13027421931251	1.13315313751110	1.05369424576201	1.07869208023171	1.03512843264177	1.09708753349726	1.15504596425143	1.07126965606094	1.10459595432338	1.17736896643983	1.08315473013073
2.40330355911331	13.8758177068843	1.45831941492680	1.45874935016075	1.08241808950695	1.06037229441431	1.10291138073491	1.11036349537105	1.05673780671920	1.10862078996528	1.06209511009085	1.13339474487411	1.05747747404090	1.09664520321466	1.13017885430644	1.14759356135835
3.21614389748276	18.0792847845541	1.28437133778559	1.25105911607065	1.12151159251729	1.10838859899582	1.10031288850130	1.12252102029699	1.04925297491977	1.09041155068640	1.05431519926506	1.13639924701521	1.07968089763981	1.13437875799979	1.12603833154382	1.15333861836428
3.97505462829435	21.7457683279891	1.21067652800082	1.29945947498898	1.10575124011741	1.11584018516089	1.14005372052519	1.14812491499423	1.12073685393391	1.11341479122294	1.08296616204566	1.10007728649132	1.13240040254122	1.13449737573279	1.19332514139123	1.13366945374300
4.74950101521694	19.3429083482719	1.10828420193879	1.96886205238080	1.12881424592728	1.10458206994718	1.11286138593075	1.13063165792471	1.05258094939635	1.11475364864832	1.09797027234949	1.11491526470900	1.17660888091784	1.13050002058635	1.14446534894488	1.16489973967035
6.14797891285142	14.8692481389291	1.28259908604292	2.63924095604644	1.07038355421102	1.08838851540130	1.09486218987937	1.11266484273686	1.11118353833767	1.10768116840917	1.11511252854524	1.12228969409837	1.06109024637946	1.13425759399711	1.11246311091796	1.43634606841308
