1.27374175711855	1.25679770300738	1.15621077213489	2.77226143805781	1.13769966843213	1.17530956663480	1.15963878751709	1.11732759893877	1.10635806299643	1.17677867562692	1.07465443134484	1.16196609216206	1.08336784067788	1.13099779381130	1.08182297522207	1.12089778159114	1.12115181354602	1.10453849185920	1.14898115108383	1.15926019399980
1.33257153640386	1.18760283467943	1.15295069538062	1.38323377769731	1.13003202870004	1.12685195643545	1.14169243527106	1.12685195643545	1.12531671983858	1.14680984339369	1.13751870252447	1.09935906255695	1.08008789260197	1.11540711358386	1.11348450421595	1.08246957197976	1.02799944737902	1.07939683317214	1.06443552159694	1.20490830140273
1.20756973689285	1.10511079536216	1.11645354398885	2.60559844514696	1.07918443187207	1.12031759563994	1.10186997632575	1.14724111243340	1.06971133388913	1.13427793068836	1.10671659639094	1.06303154900351	1.10543029411774	1.06435008907403	1.09221341081985	1.07633594163703	1.16921865255353	1.04729006385302	1.08776525559358	1.17659487770193
1.19760693591253	1.09923487859684	1.06355292339473	6.20866275398299	1.07909182490524	1.08830008206714	1.06700600213034	1.09635731298384	1.06934916607238	1.11132070137175	1.05421906626406	1.06012325600243	1.08431911530044	1.11128397954698	1.08468321832904	1.22938386961279	1.11187865598688	1.15654023015144	1.02619304512239	1.23376986205857
1.13249980140478	1.14678463843942	1.07307501527755	1.07650336106177	1.11250108619665	1.05479042576124	1.08821691515809	1.08507422552232	1.11607226005509	1.06964662229305	1.10185534423619	1.10343494910464	1.08927835525496	1.03705114118262	1.11336584268965	1.12460663869231	1.05889524608602	1.16974064054851	1.09824650454721	1.24549852024734
1.22017537644944	1.09815781520436	1.04454404544519	1.51881967559147	1.13314186693474	1.15546911399535	1.00387155649702	1.06118280808773	1.07597282981450	1.05933406717196	1.03400285212466	1.04438101564732	1.09662640183088	1.12649639665914	1.13023999317295	1.11448925676584	1.17669782153203	1.08850592252705	1.15422566958448	1.55825466736517
1.20420152427669	1.31766733717824	1.12184730980301	3.36005168620436	1.12367740660467	1.10537648578839	1.09592099351322	1.07010559790234	1.09073571137514	1.08408084824206	1.04956016174784	1.14906025876803	1.10190042051209	1.09608520331831	1.12956087541621	1.08189542766553	1.08720418575938	1.11170911254914	1.13919700319702	4.37861895825092
1.14733291699532	1.43067422167078	1.07549988291968	10.8966695051347	1.11141637635736	1.07949062014619	1.07350453790658	1.04091363522418	1.10543029411774	1.06851612817352	1.06634699169667	1.08338742879777	1.08645742998864	1.11759918940112	1.07966148519202	1.20537157223832	1.23135448167451	1.12112660859175	1.14032221088419	4.55667676170712
1.17737486247606	1.52363806988390	1.05835933400581	16.3009306811365	1.16219841198404	1.15540893362700	1.06634699169667	1.17018602247461	1.12026340970828	1.05436552876053	1.08267663964718	1.08468321832904	1.06579649472719	1.16424034368230	1.05441079383759	1.16504421180261	1.13736393277716	1.23646542335756	1.15591510952520	5.01315132209661
1.27432562469228	1.55799808659469	1.10028116740097	12.6272265615283	1.17950137709203	1.14429236878473	1.09427960346660	1.17069913681528	1.06947325563190	1.08707778338570	1.09441988272522	1.10867540838044	1.12361581022765	1.11946468641945	1.09245620910596	1.32564281719456	1.20692715215971	1.15933434565366	1.21197583666170	5.31506858367179
1.21357045122202	1.30844959275827	1.20474446919995	6.07005877521575	1.16502764450121	1.02601864005489	1.11869130968577	1.12751729170784	1.05029006701544	1.09883287373625	1.08689686467833	1.11536845654725	1.11697694799250	1.12936891184124	1.08598877832011	1.30277876124824	1.23933425691712	1.19676157873827	1.43277043370127	1.92946176424957
1.20864703628678	1.48092464044354	1.17322878909877	1.36581540788295	1.28833802165936	1.05848847399625	1.13559694276177	1.44107914775725	1.06697409473504	1.11788781916776	1.06892993310633	1.17080467666127	1.10750611562343	1.12162603484863	1.12989547826424	1.12596180618702	1.10179912869211	1.16506611273666	1.76899484766366	1.16642991788424
1.52069480146874	1.17755101395425	1.35776322739716	6.00625078145978	1.18248835297471	1.11904375424301	1.13978049316844	1.52859452502137	1.09114791149814	1.06201768679786	1.11313767649309	1.19907104167403	1.14609103019398	1.06583118693953	1.15707321581374	1.47862872399069	1.38132240199816	1.16786390986142	1.67325061923239	1.47425141639807
1.45989337171535	1.11536845654725	1.40759497960735	17.9105863215168	1.11313767649309	1.16741895273793	1.13023999317295	1.36298022812938	1.12429138796273	1.16246178959612	1.10726690455927	1.12687031734784	1.08000448969148	1.13084415687092	1.07465216573098	1.65244567588949	1.20504150061802	1.76141396206258	1.63399843417762	1.15558145068294
